Node_ID,Node_Name,Degree,Community,Betweenness_Centrality
26604,Six Days Seven Nights,93,9,7682921.433602362
43998,The One,93,17,6069450.453091333
75099,The Faculty,93,10,8607527.405639624
47339,The Proposal,93,11,5973153.548039697
39964,Elizabeth: The Golden Age,93,2,5677742.274283877
47563,Lone Survivor,93,21,6167164.887207649
24658,Meet Joe Black,93,1,6943534.359416036
73072,Brooklyn's Finest,93,15,7800438.963948518
75324,Lawrence of Arabia,93,20,8191428.578104332
71548,Raging Bull,93,15,7361019.272929773
61366,Rain Man,92,20,7272064.974712844
71617,127 Hours,92,2,7320603.430869694
57621,Winnie the Pooh,92,14,5215548.614558698
44117,Indiana Jones and the Last Crusade,92,20,8383948.633858592
36283,ParaNorman,92,14,5983194.0085826395
19150,Eraser,92,9,5755503.073430705
53935,The Order,92,35,5585863.966965695
77747,Hot Tub Time Machine 2,92,21,5863949.5425590165
65623,Our Kind of Traitor,91,2,5669963.4181162445
52236,Species,91,9,9172384.789239964
63733,The Possession,91,17,5864045.08638937
81759,LOL,91,4,6710989.32901129
29800,Funny People,91,5,5976800.220835577
87384,Harry Brown,91,2,9302283.179457672
46093,The Fugitive,91,38,6392341.130167303
31434,Doom,91,2,4384269.416508817
44867,Liar Liar,91,1,5057849.2841679985
37536,The Black Dahlia,91,3,6292234.49765198
49166,8MM,91,1,5442235.583099231
61555,The Help,91,13,6295228.089365139
53352,Ella Enchanted,91,2,6597476.520385659
66383,Freedom Writers,91,1,5772805.333036612
50722,The Ugly Truth,91,25,6864087.145003571
51804,Aloha,91,1,6406823.860019273
41034,The Dukes of Hazzard,91,5,5940757.511862197
79700,Patton,91,28,7593262.883566288
66191,Firefox,91,16,7565715.551238884
62695,Anacondas: The Hunt for the Blood Orchid,90,24,5091846.742962547
98801,Boom Town,90,28,5748866.429886171
13844,Noah,90,15,6914280.333647072
50850,The Hurricane,90,3,8779374.336718976
50568,Frankenweenie,90,14,6494657.1488929195
82881,Pete's Dragon,90,0,6256906.542963276
44199,Chappie,90,0,7035426.546629598
45496,From Hell,90,2,8518391.784148578
4100,Transformers: Revenge of the Fallen,90,8,7063025.948054189
34793,The Hateful Eight,90,21,8287156.357554772
74092,Philadelphia,90,15,5733481.353966668
43062,Raising Helen,90,1,5580986.446304864
28814,Shark Tale,90,14,7555235.021430475
29609,Unbreakable,90,15,6939486.797290201
61222,The Constant Gardener,90,2,6188252.622995477
64593,Faster,90,5,5061984.098230627
1841,The Lone Ranger,90,8,7024179.355806052
40035,Gods and Generals,90,10,5436490.494803427
75187,End of Watch,90,19,5831417.346991553
33058,Lincoln,90,15,8328316.593511085
17422,Home on the Range,90,14,5862209.517805101
13033,The Incredible Hulk,89,3,7317660.403218383
69442,A Dangerous Method,89,3,7284739.535651444
41151,From Paris with Love,89,30,6342324.453680266
82922,Sinister 2,89,26,6404795.397463741
57052,Corpse Bride,89,14,5941820.484949531
57836,Ultraviolet,89,36,7326527.531193884
82383,The Longest Day,89,20,9293042.116944132
59057,Indiana Jones and the Temple of Doom,89,20,8304071.892657781
63523,The Conspirator,89,18,8141748.017914043
68947,Triple 9,89,15,7015394.393291144
24405,Enemy at the Gates,89,2,7084409.50857166
21427,Seventh Son,89,17,5687802.664562917
23648,Conan the Barbarian,89,20,7281998.469590837
36752,The Boxtrolls,89,14,6506752.072459201
28759,The Terminal,89,1,7572698.4207764175
26518,The Day the Earth Stood Still,89,17,6492656.8820374245
31833,Hard Rain,89,9,5956195.143243864
104305,High Noon,88,28,6212250.859268161
61046,Brothers,88,22,6373207.284918526
50901,Enough,88,1,5183472.221720153
41462,As Good as It Gets,88,15,7971429.324480084
93355,Annie Hall,88,15,6813628.051638744
57359,30 Days of Night,88,0,6976037.538832928
41711,Inside Man,88,15,6980095.217744728
64409,I Still Know What You Did Last Summer,88,9,5371804.572300089
88467,Incendies,88,22,8312475.255252008
37507,Dragonfly,88,1,5277337.719780805
55575,Flight,88,1,6191922.258166854
77883,The Sea Inside,88,29,6784564.126183416
44383,K-PAX,88,1,5279707.412966166
62765,August Rush,88,15,6520385.126462054
61193,Self/less,88,21,6543494.3235383835
38581,The Pacifier,88,42,6704435.183360612
85549,The Lost Boys,88,9,6337350.772346445
102591,Hellraiser,88,2,7592434.700920677
65838,Dudley Do-Right,88,17,6919922.36288195
66627,Close Encounters of the Third Kind,88,20,8039015.037929565
90883,The Elephant Man,87,20,7039856.007178247
86058,Little Miss Sunshine,87,25,4753075.7414914165
70479,Back to the Future,87,20,6999980.664004373
63423,Legend,87,2,6271185.013513131
7177,Snow White and the Huntsman,86,2,6764467.294796463
11629,Beowulf,86,1,6664875.011168119
83817,Crash,86,25,6359120.144939857
40788,Flags of Our Fathers,86,16,7554086.488949441
36461,The Tale of Despereaux,86,1,6672128.376320892
59210,Role Models,86,5,5159903.609296958
85821,Quo Vadis,86,28,7852697.192306463
1213,Tangled,86,14,4894236.502688348
44347,Child 44,86,2,8029751.795046441
98625,To Kill a Mockingbird,86,28,8858617.021012384
18045,Ali,86,9,6204404.603705255
45773,Babylon A.D.,86,30,6214409.831454396
41763,Payback,86,9,5319916.846996481
77705,Flipped,86,9,5094949.443519071
52310,The Cell,86,1,4976870.448188607
55978,Remember the Titans,86,9,6425662.561904565
63897,Tank Girl,86,46,6626860.183110343
46436,Chicken Run,86,14,5834043.828327589
59008,Straight Outta Compton,85,19,6028358.687738549
82445,The Grudge,85,45,11626277.281940294
30209,Shrek 2,85,14,4829212.298515197
51382,Burn After Reading,85,15,6394150.390118998
90241,Don Jon,85,39,9673990.219484318
56871,The Curse of the Were-Rabbit,85,14,4832253.416514649
58149,Wicker Park,85,22,5807133.651373584
51735,Dolphin Tale 2,85,19,6250795.763542594
79164,Dancer in the Dark,85,32,11159019.480119238
71214,Amadeus,85,20,6842225.066911267
44032,The Adventures of Ford Fairlane,85,9,5950783.427196741
97003,Barry Munday,85,42,6521467.8594178
73168,American Dreamz,85,6,9140731.25710279
61875,The Untouchables,85,9,7172247.0706975935
53498,Broken City,85,21,5479621.80268181
72612,I Know What You Did Last Summer,85,1,6370347.65193818
43193,Assassins,85,9,5914621.122284715
8771,X-Men: First Class,85,2,8331692.490265243
95649,Feast,85,18,7020243.841572292
76337,Post Grad,85,1,5852919.521754045
70191,The Baader Meinhof Complex,84,31,6163940.638016316
76440,Mulholland Drive,84,40,6702930.453647101
35061,Chicken Little,84,14,5830740.650901157
89895,Deadfall,84,22,5832572.809239013
52410,Malcolm X,84,19,5993692.66026108
35325,Daddy Day Care,84,19,5576730.858670973
57501,Carrie,84,3,6341103.70672275
35991,Coraline,84,14,4954674.741100595
91447,Diner,84,20,6570909.005078262
65119,1408,84,2,6473232.756512748
66240,"South Park: Bigger, Longer & Uncut",84,23,6760588.742354068
58100,The Cave,84,24,6723967.650817585
47261,Man on a Ledge,83,15,6146525.194750464
16627,Gravity,83,2,5604745.410993612
77940,Under the Skin,83,2,6492873.937019055
51350,The Town,83,11,6426408.255863249
4550,Cars 2,83,14,7375846.9458174845
64722,Final Destination,83,17,4475160.432948709
919,Steve Jobs,83,2,11832970.123773202
41504,Patch Adams,83,1,5160381.107780835
54478,The Astronaut's Wife,83,15,5664589.535937935
91534,Apollo 18,83,17,6611731.812246303
66592,Raiders of the Lost Ark,83,20,7531210.3223657645
33803,Focus,83,21,4689297.868120294
12410,Avy Kaufman,83,15,37037900.7004331
30005,The Simpsons Movie,83,14,5603977.21374368
70306,Bad Teacher,82,5,4729205.163658604
38636,Walking Tall,82,17,5341569.098531748
80845,Snatch,82,2,5258187.1562533695
16583,Teenage Mutant Ninja Turtles,82,26,5173041.892779042
39178,The Pursuit of Happyness,82,8,4619986.3234213665
56397,27 Dresses,82,11,6869444.15066566
35491,Antz,82,14,6979377.798913089
78497,Earth to Echo,82,25,4872824.71348296
10379,Thor: The Dark World,82,2,6439222.750920107
71003,Neighbors,82,5,4985008.304457871
50781,Spy Kids 2: The Island of Lost Dreams,82,10,6159368.91941375
28009,The Secret Life of Pets,82,14,5749156.547717131
53452,Abduction,82,25,7764055.922091408
44309,Panic Room,82,12,4970574.9166723145
54101,A Good Year,81,2,8398157.414999088
60236,Anonymous,81,31,8084073.264344291
32177,The Twilight Saga: Eclipse,81,17,4619116.042013643
86165,50/50,81,17,5191217.671459074
72049,Midnight Special,81,21,4955256.424639814
23876,Happy Feet,81,24,5740089.046616631
37838,Beyond Borders,81,22,5684154.354209931
41689,Into the Woods,81,2,5967782.236832584
55745,Vacation,81,5,5445681.161380512
47625,The Conjuring 2,81,21,5574524.506018215
6620,Mary Vernieu,81,10,39838411.274075136
67950,The Bank Job,81,2,5290046.073380908
65932,Black Book,81,2,7300686.465951957
66435,The Rage: Carrie 2,81,33,4886832.164057592
46179,Pinocchio,81,28,4321630.670653894
86412,The Boondock Saints II: All Saints Day,81,3,5700868.237726865
76754,Centurion,81,2,4994525.812067655
88888,The Terminator,80,9,6778741.310047643
89211,The Usual Suspects,80,9,6314870.042537347
54646,The Darkest Hour,80,27,7283934.919501696
7729,Big Hero 6,80,14,5197741.132132361
51161,The Master,80,12,4330835.764047197
74390,The Homesman,80,10,6384678.808538413
80399,From Justin to Kelly,80,6,5180403.816438926
61500,The Bodyguard,80,9,4786502.946468742
80515,Charlie Bartlett,80,3,5942962.608584909
78260,10 Things I Hate About You,80,6,5656351.286191154
64148,Ironclad,80,2,6544719.931215902
89478,Pollock,80,15,5816846.754350346
86100,Escape from Alcatraz,80,16,7231601.881803595
66912,Tammy,80,5,5569575.809228642
75066,Krampus,80,0,5703670.834286449
49990,FearDotCom,80,31,5451358.944713596
98895,Amores perros,80,33,6461159.475580116
38272,The Ridiculous 6,80,5,5693975.572413088
101633,The Lost Weekend,80,28,6131077.970895804
71070,The Exorcism of Emily Rose,79,17,5237396.538552603
61822,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,79,41,6026004.781142886
1910,Man of Steel,79,17,6179669.407842808
69708,Princess Mononoke,79,45,8896499.520959636
26129,Con Air,79,9,5656105.98653391
47394,Back to the Future Part II,79,20,5689491.938874964
38124,Goosebumps,79,5,5953000.800834984
29746,Sphere,79,1,5392224.108272042
71398,United 93,79,2,4920180.264635073
37128,Intolerable Cruelty,79,1,5769024.757532265
41337,The Adjustment Bureau,79,15,6310622.014509624
44165,Anna Karenina,79,2,5058837.489236829
4670,Toy Story 3,79,14,8154735.589176568
36998,Invictus,79,16,6665149.252638795
97192,Some Like It Hot,79,28,6054287.2561846925
102556,Chernobyl Diaries,79,40,5398706.484737572
90179,The Sting,79,28,7440828.896892334
80043,Nebraska,79,13,3989480.4340873514
22662,Atlantis: The Lost Empire,78,14,4996886.210355668
56928,Atonement,78,2,4703627.474602382
95683,Animal House,78,20,6632159.1089792615
79399,Think Like a Man,78,19,3773587.15427489
100792,The Squid and the Whale,78,15,5466057.332247243
33851,This Means War,78,17,5062024.445739543
94834,The Witch,78,3,6154959.22260788
96254,Judgment at Nuremberg,78,28,7642108.7595040435
71088,Left Behind,78,21,5263493.359671865
22606,Sherlock Holmes,78,2,7029875.262137169
101782,Saw,78,3,4915158.532376529
50126,A Thousand Words,78,9,5575914.170515591
30235,Cars,78,14,5326989.982139452
31051,War Horse,78,2,8894553.582938673
42555,The Negotiator,78,9,5497461.940136181
35854,Jack Reacher,78,25,5858153.814374565
99525,The Lady from Shanghai,78,28,7962690.246818585
79023,True Romance,78,9,8642679.92560627
71287,Mean Girls,78,3,5220254.626727911
58557,Wild Card,77,21,4849336.596672033
86619,Showdown in Little Tokyo,77,30,5354392.786769329
35023,The Green Mile,77,9,5078069.277222077
79626,Chronicle,77,17,5310287.619089448
27616,Pompeii,77,3,5039954.291035122
44649,First Blood,77,9,5702916.495854154
43566,Run All Night,77,15,5517645.36999503
10286,Frozen,77,14,4143406.7470738585
63149,Don't Be Afraid of the Dark,77,24,6364582.070405602
82655,Insidious: Chapter 3,77,26,4533300.249825527
35368,2 Guns,77,21,5412936.229641599
72527,The Others,76,29,7118706.805494605
69143,Death Sentence,76,13,4757262.319648475
78713,54,76,15,7341859.510192594
56374,The Notebook,76,35,4910065.917350441
79788,How High,76,6,4267242.450840735
29663,Sucker Punch,76,17,3967345.7625580844
49194,The Doors,76,9,5322304.448722775
1433,Harry Potter and the Half-Blood Prince,76,2,3354431.0101184305
5590,WALL·E,76,14,3308427.3857036573
68581,The Greatest Story Ever Told,76,28,8224478.534194501
81914,2001: A Space Odyssey,76,20,6264411.721506479
71187,Predator,76,9,4609854.7005727915
56592,Four Brothers,76,3,4789913.353867209
24611,Arthur Christmas,76,2,5060433.971351578
8489,The Hobbit: An Unexpected Journey,76,0,3938239.460633228
86349,American Psycho,76,3,7331853.468280043
65481,I Am Sam,76,9,4822407.052227741
101907,Reservoir Dogs,75,34,4837841.819892566
25771,RED 2,75,2,7388300.119856523
40085,Turbulence,75,10,5028861.213906488
42372,Syriana,75,1,6385496.337856053
15423,Ghost Rider,75,24,5478411.234300565
60323,Dark City,75,24,4968480.939503311
25925,Robots,75,14,6690089.285094067
89103,West Side Story,75,28,6099125.836226943
78411,No Good Deed,75,19,4162891.5603055037
55438,Apocalypse Now,75,35,6023546.022530484
19582,The Tourist,75,8,6704399.475260081
48696,Predators,75,10,4666027.176103076
91934,Green Room,75,37,6718134.813568386
40221,A Very Long Engagement,75,30,8261218.936130587
9520,Transformers,75,8,5035165.703115208
43278,Basic,74,9,4990824.8616263885
33646,The Kid,74,9,4665375.998623468
73237,The Illusionist,74,2,4865646.884244495
93085,The Sweeney,74,2,5372774.119294118
6775,Deborah Aquila,74,25,23565796.097269844
84849,Fiddler on the Roof,74,20,6197134.01183375
55012,Elf,74,17,4350360.649291607
76857,Automata,74,21,5947953.412206427
59123,Florence Foster Jenkins,74,2,3489265.7360482533
92975,One Flew Over the Cuckoo's Nest,74,20,5957524.848205948
73916,Arn: The Knight Templar,74,32,8275236.566631776
74494,Home Alone,74,9,6068597.665539111
65241,Ghost,74,9,5000614.369822062
52059,Identity Thief,74,5,4531701.108093867
28899,Be Cool,74,1,5382056.819536879
61012,Clockstoppers,74,9,3843441.9765640264
98726,The Lives of Others,74,31,5637746.419137618
25988,Bedtime Stories,74,5,4790184.066540035
98509,From Russia with Love,73,20,4799645.629033541
75752,The Remains of the Day,73,2,3993998.159308895
39679,Paddington,73,2,4902520.877833508
68069,Daybreakers,73,24,4411324.058858547
78612,Dirty Work,73,3,5666653.781726668
78305,The Shallows,73,24,4559054.3717070725
80284,Arbitrage,73,15,4652349.235020022
25960,Face/Off,73,17,6439593.63787415
37476,Event Horizon,73,2,4947482.9627959505
81078,Doctor Zhivago,73,20,5357617.12209277
91229,The Egyptian,73,28,6124812.996668883
56530,Looper,73,21,4640498.574751247
64450,The Men Who Stare at Goats,73,1,4713650.825272383
71519,Conan the Destroyer,73,20,4994756.863168632
102519,Taxi Driver,73,15,5891981.2763747545
58046,Splice,73,3,4885299.69288996
73798,Pan's Labyrinth,73,29,6299892.494458701
43347,The Iron Giant,73,14,5303256.329110063
87346,The Neon Demon,73,32,5076460.410687418
74531,Tootsie,73,20,5027089.12664283
67134,Me Before You,73,2,4254098.016638741
9953,Ratatouille,73,14,3336088.8171116086
37772,Mortdecai,72,2,5257057.959826614
75534,The Great Debaters,72,19,6098321.630718975
48103,The Last of the Mohicans,72,9,4561962.549276239
50938,Paul Blart: Mall Cop 2,72,5,4450931.023982527
53050,Heist,72,21,5362503.6659672605
31917,Blackhat,72,13,6115964.784272436
52350,Secretariat,72,5,3842280.0241759936
39993,Æon Flux,72,31,6280045.451397524
60367,Return to Oz,72,20,4941922.879919952
2251,Pirates of the Caribbean: On Stranger Tides,72,8,5502584.842600932
70791,Take Me Home Tonight,72,25,5350478.4277002495
96706,Bachelorette,72,5,4775886.458470843
24231,Tower Heist,72,15,5721195.920450548
82128,Bring It On,72,6,4904355.6211728975
79913,Rounders,72,15,5457084.131742775
40603,Anastasia,72,14,5161770.901974496
71940,Mongol: The Rise of Genghis Khan,72,31,6979350.137858267
78651,Serial Mom,72,42,5791919.687618023
78555,The Astronaut Farmer,72,12,5220898.538466441
42185,Curious George,72,14,4100939.9325598245
106551,Swingers,72,8,5652642.9776398325
16165,Star Wars: Episode III - Revenge of the Sith,72,20,5340199.4952855
77071,Slumdog Millionaire,72,2,6219242.554553128
102841,The Green Inferno,72,48,6447213.293055511
28295,Madagascar,72,14,3832039.327260038
47778,Back to the Future Part III,71,20,6522820.676557908
99680,The Legend of Hell's Gate: An American Conspiracy,71,10,4073580.45244447
91309,Spring Breakers,71,6,5307335.830371035
55490,Mr. Holland's Opus,71,9,3857943.400494192
86270,New Nightmare,71,13,4737264.216868362
72487,The Prince,71,21,4982466.490872682
66567,eXistenZ,71,3,5604784.432520227
42339,I Am Number Four,71,8,4779702.693751343
75284,Where the Heart Is,71,10,4921591.077123639
97268,Young Frankenstein,71,28,6267700.770108792
25671,Charlotte's Web,71,24,5465873.193002376
62347,Agent Cody Banks,71,17,4287383.811715847
40830,Grindhouse,71,10,7788656.658978693
60691,The 40 Year Old Virgin,71,5,4273427.190012434
240,Hans Zimmer,71,14,28196144.68472575
94903,The Secret in Their Eyes,71,29,6739466.639020381
97897,Super,71,21,3909169.7833576696
31869,Osmosis Jones,71,14,4418013.012527685
39798,The Pirates! In an Adventure with Scientists!,70,14,4495034.482754977
58641,Grace of Monaco,70,30,6461720.8124115
32097,The Legend of Hercules,70,21,3911962.0106060416
75643,When the Game Stands Tall,70,21,3942410.5138883553
12883,Harvey Weinstein,70,10,28710566.24575281
48456,Behind Enemy Lines,70,9,3995443.9009809364
32992,Ice Age,70,14,4563031.980163231
16457,Star Wars: Episode I - The Phantom Menace,70,20,5492475.2697708495
77038,Unforgiven,70,16,4465811.167564795
67618,Babel,70,33,6437222.337538972
43593,Eastern Promises,70,2,4492595.952314911
10205,X-Men Origins: Wolverine,70,24,5306400.852291146
